SHOP_MONTH,CUST_CODE,TOTAL_SPEND_CUST,TOTAL_TRANS_CUST,TOTAL_TRANS_CUST_PREVIOUS_MONTH,TOTAL_SPEND_CUST_PREVIOUS_MONTH
2006-04-01,CUST0000577741,47.16,18,6,8.1900000000000013
2006-04-01,CUST0000044205,4.46,6,22,42.84
2006-04-01,CUST0000256489,119.63000000000002,45,19,57.59
2006-04-01,CUST0000924588,25.79,9,3,2.8200000000000003
2006-04-01,CUST0000085264,0.9,1,4,3.59
2006-04-01,CUST0000339965,4.1899999999999995,2,1,0.78
2006-04-01,CUST0000800070,39.670000000000016,27,18,47.16
2006-04-01,CUST0000634693,21.799999999999997,12,5,6.3100000000000005
2006-04-01,CUST0000987350,11.930000000000003,11,31,57.150000000000006
2006-04-01,CUST0000271364,29.75,21,2,1.8399999999999999
2006-04-01,CUST0000692025,7.4799999999999995,4,1,0.72
2006-04-01,CUST0000683073,0.98,1,2,2.63
2006-04-01,CUST0000246027,17.659999999999997,14,25,35.330000000000005
2006-04-01,CUST0000056025,10.05,4,2,1.48
2006-04-01,CUST0000410483,134.69000000000005,36,21,31.96
2006-04-01,CUST0000588881,82.89,48,72,175.54999999999998
2006-04-01,CUST0000235674,21.850000000000005,14,32,52.860000000000014
2006-04-01,CUST0000561205,113.73000000000003,38,37,69.160000000000011
2006-04-01,CUST0000999203,26.15,14,14,15.75
2006-04-01,CUST0000728900,20.49,11,15,41.110000000000007
2006-04-01,CUST0000670922,8.11,7,35,80.820000000000022
2006-04-01,CUST0000919663,0.42,1,15,23.080000000000002
2006-04-01,CUST0000415301,70.01,47,28,42.63000000000001
2006-04-01,CUST0000848634,76.449999999999989,37,3,3.91
2006-04-01,CUST0000634066,51.859999999999992,31,36,53.580000000000005
2006-04-01,CUST0000934360,8.3,5,10,19.47
2006-04-01,CUST0000678474,32.45,37,44,74.51
2006-04-01,CUST0000283843,2.39,2,1,5.85
2006-04-01,CUST0000531336,27.060000000000002,5,2,0.73
2006-04-01,CUST0000161376,120.88000000000001,59,13,28.569999999999997
2006-04-01,CUST0000449043,4.49,1,3,3.9400000000000004
2006-04-01,CUST0000935027,12.940000000000001,7,31,39.14
2006-04-01,CUST0000562704,67.86999999999999,31,11,14.69
2006-04-01,CUST0000444732,4.38,2,1,0.41
2006-04-01,CUST0000510825,0.28,1,1,0.47
2006-04-01,CUST0000590382,3.51,5,2,1.26
2006-04-01,CUST0000721182,3.08,2,8,16.35
2006-04-01,CUST0000543122,15.61,7,3,2.21
2006-04-01,CUST0000423155,164.37000000000009,130,38,113.73000000000003
2006-04-01,CUST0000952666,26.14,24,9,12.490000000000002
2006-04-01,CUST0000069554,12.670000000000002,7,53,80.690000000000026
2006-04-01,CUST0000244114,49.75,23,36,37.039999999999992
2006-04-01,CUST0000415594,4.72,1,2,6.8599999999999994
2006-04-01,CUST0000575056,27.839999999999996,19,5,7.2
2006-04-01,CUST0000390986,57.150000000000006,31,6,10.35
2006-04-01,CUST0000287800,5.44,6,1,0.67
2006-04-01,CUST0000169355,1.7,3,4,4.13
2006-04-01,CUST0000177536,171.21000000000004,54,24,45.129999999999995
2006-04-01,CUST0000128739,11.54,6,14,19.18
2006-04-01,CUST0000859124,6.41,4,4,8.63
2006-04-01,CUST0000370270,75.300000000000011,34,59,120.88000000000001
2006-04-01,CUST0000141967,12.19,1,19,33.03
2006-04-01,CUST0000851524,19.47,10,37,139.35999999999996
2006-04-01,CUST0000101612,5.87,8,8,19.259999999999998
2006-04-01,CUST0000827833,17.560000000000002,14,1,0.64
2006-04-01,CUST0000065935,1.64,1,1,0.01
2006-04-01,CUST0000526833,22.27,12,4,30
2006-04-01,CUST0000008415,73.01,50,28,38.459999999999994
2006-04-01,CUST0000615547,45.110000000000007,27,46,88.909999999999982
2006-04-01,CUST0000184982,6.4,5,11,20.64
2006-04-01,CUST0000962210,2.16,1,1,1.64
2006-04-01,CUST0000877100,19.849999999999998,14,7,12.940000000000001
2006-04-01,CUST0000268787,13.61,7,30,58.419999999999987
2006-04-01,CUST0000435008,22.400000000000002,19,2,4.54
2006-04-01,CUST0000328520,1.16,1,8,9.38
2006-04-01,CUST0000852304,65.140000000000015,48,22,48.370000000000005
2006-04-01,CUST0000889188,1.4,2,1,0.42
2006-04-01,CUST0000268143,7.71,7,7,13.05
2006-04-01,CUST0000571866,1.26,2,18,30.890000000000004
2006-04-01,CUST0000609531,4.58,6,60,102.36000000000001
2006-04-01,CUST0000388710,0.53,1,5,10.5
2006-04-01,CUST0000146080,41.570000000000007,23,19,51.28
2006-04-01,CUST0000362967,3.7800000000000002,3,6,7.4099999999999993
2006-04-01,CUST0000971444,1.21,1,1,1.32
2006-04-01,CUST0000017629,98.929999999999964,45,88,243.05
2006-04-01,CUST0000711412,12.41,9,30,25.520000000000003
2006-04-01,CUST0000735368,50.339999999999996,31,3,7.12
2006-04-01,CUST0000738557,33.230000000000004,15,50,73.01
2006-04-01,CUST0000353957,53.889999999999986,47,8,12.649999999999999
2006-04-01,CUST0000905563,24.63,23,44,71.40000000000002
2006-04-01,CUST0000244542,8.49,4,1,1.88
2006-04-01,CUST0000123217,5.0600000000000005,5,2,4.1899999999999995
2006-04-01,CUST0000528973,17.54,12,19,27.839999999999996
2006-04-01,CUST0000931908,80.820000000000022,35,18,36.160000000000011
2006-04-01,CUST0000442582,17.400000000000002,13,26,58.470000000000006
2006-04-01,CUST0000856965,18.06,12,11,16.839999999999996
2006-04-01,CUST0000995115,2.41,3,14,19.900000000000006
2006-04-01,CUST0000174717,169.96999999999994,58,68,115.28000000000003
2006-04-01,CUST0000889750,31.05,5,22,32.940000000000005
2006-04-01,CUST0000822381,9.65,10,25,46.800000000000004
2006-04-01,CUST0000913796,3.7300000000000004,3,2,4.15
2006-04-01,CUST0000984281,14.44,8,5,5.96
2006-04-01,CUST0000254449,3.18,6,37,67.03
2006-04-01,CUST0000076365,15.27,7,5,25.16
2006-04-01,CUST0000750007,17.860000000000003,8,2,2.68
2006-04-01,CUST0000206560,28.539999999999996,15,4,3.04
2006-04-01,CUST0000850885,58.419999999999987,30,46,52.6
2006-04-01,CUST0000311311,14.49,8,5,11.39
2006-04-01,CUST0000184131,10.56,1,3,2.43
2006-04-01,CUST0000914464,1.54,1,1,4.62
2006-04-01,CUST0000905906,15.399999999999999,3,7,6.5900000000000007
2006-04-01,CUST0000352931,5.3800000000000008,4,11,29.189999999999998
2006-04-01,CUST0000139500,9.16,7,2,2.79
2006-04-01,CUST0000385802,31.06,14,20,35.61
2006-04-01,CUST0000961285,5.24,3,17,29.720000000000006
2006-04-01,CUST0000563125,20.499999999999996,14,63,128.35
2006-04-01,CUST0000773738,7.35,4,6,4.7900000000000009
2006-04-01,CUST0000988001,101.47000000000001,31,23,51.46
2006-04-01,CUST0000406280,0.86,1,1,0.57
2006-04-01,CUST0000923296,207.46999999999989,108,34,81.95
2006-04-01,CUST0000061502,138.39000000000004,84,38,94.409999999999982
2006-04-01,CUST0000438228,4.62,1,2,6.03
2006-04-01,CUST0000154263,0.67,2,1,0.48
2006-04-01,CUST0000389939,2.92,2,3,2.67
2006-04-01,CUST0000393587,28.14,15,15,27.720000000000002
2006-04-01,CUST0000669614,80.84999999999998,32,6,4.46
2006-04-01,CUST0000616217,1,1,14,35.470000000000013
2006-04-01,CUST0000701067,20.340000000000003,22,31,57.069999999999993
2006-04-01,CUST0000896914,0.01,1,1,0.57
2006-04-01,CUST0000566764,89.049999999999983,48,3,2.38
2006-04-01,CUST0000414514,227.18000000000006,71,15,45.000000000000007
2006-04-01,CUST0000130484,16.839999999999996,11,5,7.13
2006-04-01,CUST0000190597,10.32,3,7,7.71
2006-04-01,CUST0000743682,1.48,2,1,1.16
2006-04-01,CUST0000688013,17.86,14,22,35.69
2006-04-01,CUST0000543362,4.91,5,10,26.570000000000004
2006-04-01,CUST0000702531,12.649999999999999,8,26,47.860000000000007
2006-04-01,CUST0000001194,29.680000000000003,12,44,88.190000000000026
2006-04-01,CUST0000086836,41.579999999999991,24,10,15.790000000000001
2006-04-01,CUST0000074259,5.04,6,13,12.82
2006-04-01,CUST0000402276,2.89,1,3,3.7300000000000004
2006-04-01,CUST0000320706,1.41,2,2,1.96
2006-04-01,CUST0000255899,109.77999999999999,40,32,59.100000000000009
2006-04-01,CUST0000021161,103.16999999999997,40,44,105.55
2006-04-01,CUST0000361405,0.41,1,1,0.74
2006-04-01,CUST0000937197,6.04,5,1,0.55
2006-04-01,CUST0000787330,33.739999999999995,15,15,21.39
2006-04-01,CUST0000618211,112.72999999999996,56,34,68.699999999999989
2006-04-01,CUST0000144204,6.32,2,4,9.56
2006-04-01,CUST0000564482,6.870000000000001,5,8,14.49
2006-04-01,CUST0000574581,3.27,1,1,0.86
2006-04-01,CUST0000060731,3.1399999999999997,2,2,1.4
2006-04-01,CUST0000545204,52.860000000000014,32,11,19.740000000000002
2006-04-01,CUST0000954987,9.67,7,60,65.37
2006-04-01,CUST0000344365,0.79,2,1,0.36
2006-04-01,CUST0000517034,19.740000000000002,11,37,72.659999999999968
2006-04-01,CUST0000293743,35.330000000000005,25,,
2006-04-01,CUST0000363772,13.51,2,1,6.54
2006-04-01,CUST0000972125,6.75,8,16,21.82
2006-04-01,CUST0000326585,40.33,37,9,78.259999999999991
2006-04-01,CUST0000899418,38.459999999999994,28,2,3.27
2006-04-01,CUST0000939653,0.9,1,1,0.86
2006-04-01,CUST0000239714,26.999999999999996,17,11,48.85
2006-04-01,CUST0000912176,5.77,1,1,5.77
2006-04-01,CUST0000747393,58.470000000000006,26,33,39.449999999999996
2006-04-01,CUST0000943833,8.51,6,1,3.57
2006-04-01,CUST0000559109,5.63,4,2,12.61
2006-04-01,CUST0000380710,0.78,1,8,12.419999999999998
2006-04-01,CUST0000013258,1.44,1,2,5.07
2006-04-01,CUST0000862952,47.860000000000007,26,29,74.75
2006-04-01,CUST0000263490,34.65,22,13,22.5
2006-04-01,CUST0000513272,20.689999999999998,10,49,102.48000000000002
2006-04-01,CUST0000077848,6.03,2,2,2.7699999999999996
2006-04-01,CUST0000744374,2.97,2,1,0.01
2006-04-01,CUST0000276637,41.110000000000007,15,55,74.680000000000035
2006-04-01,CUST0000236252,0.8600000000000001,3,3,2.3
2006-04-01,CUST0000633995,15.14,6,1,0.43
2006-04-01,CUST0000632740,21.82,16,6,6.65
2006-04-01,CUST0000275796,0.75,1,1,0.53
2006-04-01,CUST0000464409,51.539999999999992,25,90,242.56999999999985
2006-04-01,CUST0000994485,35.05,15,62,78.229999999999976
2006-04-01,CUST0000700775,37.05,8,4,3.56
2006-04-01,CUST0000044737,43.490000000000009,30,14,20.22
2006-04-01,CUST0000023615,45.210000000000008,29,44,51.13
2006-04-01,CUST0000313453,9.5799999999999983,10,54,126.76
2006-04-01,CUST0000349407,130.35,75,27,35.110000000000007
2006-04-01,CUST0000340397,6.7200000000000006,3,1,0.34
2006-04-01,CUST0000484093,76.38,43,13,19.7
2006-04-01,CUST0000472158,30.67,15,16,21.98
2006-04-01,CUST0000890382,20.19,16,13,22.63
2006-04-01,CUST0000525126,14.99,3,21,27.740000000000002
2006-04-01,CUST0000753453,4.42,1,59,81.04
2006-04-01,CUST0000468377,0.86,1,1,0.86
2006-04-01,CUST0000720862,48.370000000000005,22,32,37.940000000000005
2006-04-01,CUST0000785097,2.51,1,2,5.02
2006-04-01,CUST0000653262,45.07,31,39,90.259999999999991
2006-04-01,CUST0000150023,187.24999999999991,48,37,75.05
2006-04-01,CUST0000259531,5.22,1,4,1.7200000000000002
2006-04-01,CUST0000823820,0.31,1,1,0.36
2006-04-01,CUST0000278162,2,2,4,6.1099999999999994
2006-04-01,CUST0000544241,21.87,13,23,44.839999999999989
2006-04-01,CUST0000703908,19.04,11,20,39.2
2006-04-01,CUST0000758019,0.57,1,1,0.57
2006-04-01,CUST0000171197,2.09,1,2,1.73
2006-04-01,CUST0000622535,14.569999999999999,6,3,4.86
2006-04-01,CUST0000358679,4.85,5,4,3.33
2006-04-01,CUST0000872951,115.28000000000003,68,4,3
2006-04-01,CUST0000124549,55.550000000000011,55,24,36.230000000000004
2006-04-01,CUST0000780025,5.08,3,2,1.73
2006-04-01,CUST0000160825,10.800000000000002,8,2,2.41
2006-04-01,CUST0000073903,6.8599999999999994,2,8,16.04
2006-04-01,CUST0000503950,0.98,1,12,31.39
2006-04-01,CUST0000620309,7.98,5,7,8.11
2006-04-01,CUST0000378964,1.32,1,5,6.870000000000001
2006-04-01,CUST0000028555,75.05,37,21,19.270000000000003
2006-04-01,CUST0000118502,6.75,3,1,2.04
2006-04-01,CUST0000647793,35.110000000000007,27,3,6.91
2006-04-01,CUST0000607729,0.88,1,2,3.26
2006-04-01,CUST0000447587,104.26999999999997,39,46,96.799999999999983
2006-04-01,CUST0000067983,8.2099999999999991,3,10,20.689999999999998
2006-04-01,CUST0000119560,18.91,10,1,1.54
2006-04-01,CUST0000226836,2.67,3,3,0.8600000000000001
2006-04-01,CUST0000871534,27.740000000000002,21,17,43.669999999999987
2006-04-01,CUST0000695028,3.57,1,5,4.38
2006-04-01,CUST0000923406,20.22,14,14,54.240000000000009
2006-04-01,CUST0000013748,6.03,5,28,29.32
2006-04-01,CUST0000845370,0.01,1,1,0.57
2006-04-01,CUST0000484734,1.4300000000000002,2,2,2.23
2006-04-01,CUST0000751093,2.49,1,1,0.83
2006-04-01,CUST0000098332,6.3900000000000006,4,1,0.75
2006-04-01,CUST0000259454,5.4399999999999995,4,2,2.97
2006-04-01,CUST0000420119,164.55000000000007,74,18,53.460000000000008
2006-04-01,CUST0000681996,27.180000000000007,17,34,64.14
2006-04-01,CUST0000599230,48.26,17,9,11.000000000000002
2006-04-01,CUST0000609540,43.889999999999993,13,74,166.44999999999987
2006-04-01,CUST0000485541,0.82,1,1,2.26
2006-04-01,CUST0000756714,4.38,5,3,2.98
2006-04-01,CUST0000313042,8.3099999999999987,7,2,1.7000000000000002
2006-04-01,CUST0000349165,51.28,19,27,45.110000000000007
2006-04-01,CUST0000588777,9.18,7,14,10.41
2006-04-01,CUST0000322173,17.68,7,6,12.629999999999999
2006-04-01,CUST0000036387,49.18,21,7,6.5299999999999994
2006-04-01,CUST0000637549,2.7,3,5,6.27
2006-04-01,CUST0000418388,17.909999999999997,8,1,0.43
2006-04-01,CUST0000263970,6.9600000000000009,4,6,6.23
2006-04-01,CUST0000705709,43.379999999999995,21,9,12.41
2006-04-01,CUST0000329537,64.14,34,14,17.86
2006-04-01,CUST0000754113,8.4500000000000011,6,12,13.939999999999998
2006-04-01,CUST0000706243,1.28,1,4,10.05
2006-04-01,CUST0000347023,56.010000000000019,41,57,55.249999999999972
2006-04-01,CUST0000862743,28.569999999999997,13,20,26.919999999999998
2006-04-01,CUST0000324851,39.449999999999996,33,14,19.849999999999998
2006-04-01,CUST0000976654,0.72,1,5,23.07
2006-04-01,CUST0000199923,77.72,18,48,101.96000000000001
2006-04-01,CUST0000316509,54.300000000000018,41,37,84.240000000000009
2006-04-01,CUST0000229928,1.88,1,3,4.67
2006-04-01,CUST0000997635,0.57,1,6,8.4500000000000011
2006-04-01,CUST0000537231,0.92,1,2,1.19
2006-04-01,CUST0000828437,80.360000000000028,45,10,9.5799999999999983
2006-04-01,CUST0000724917,9.77,5,8,17.909999999999997
2006-04-01,CUST0000706167,0.51,2,1,1.44
2006-04-01,CUST0000613062,22.470000000000002,8,3,2.64
2006-04-01,CUST0000773182,0.93,1,2,4.38
2006-04-01,CUST0000461563,2.38,3,10,28.249999999999996
2006-04-01,CUST0000040677,118.64000000000001,64,9,16.93
2006-04-01,CUST0000047700,53.460000000000008,18,61,114.34000000000003
2006-04-01,CUST0000115504,126.76,54,14,23.63000000000001
2006-04-01,CUST0000167624,57.069999999999993,31,14,20.83
2006-04-01,CUST0000961050,49.570000000000014,41,54,86.990000000000038
2006-04-01,CUST0000058881,0.25,1,1,0.25
2006-04-01,CUST0000455145,0.53,1,1,0.97
2006-04-01,CUST0000381088,2.54,2,1,3.27
2006-04-01,CUST0000514137,1.38,2,2,1.9899999999999998
2006-04-01,CUST0000625441,27.62,14,10,14.26
2006-04-01,CUST0000372422,189.66000000000005,55,34,47.99
2006-04-01,CUST0000637965,7.0500000000000007,2,54,103.62000000000002
2006-04-01,CUST0000384178,6.27,5,14,11.05
2006-04-01,CUST0000129621,0.57,1,1,0.14
2006-04-01,CUST0000705199,138.49000000000004,84,97,153.64
2006-04-01,CUST0000574623,50.74,26,33,84.82999999999997
2006-04-01,CUST0000688682,4.34,4,3,16.54
2006-04-01,CUST0000294014,37.589999999999996,18,6,22.11
2006-04-01,CUST0000485902,66.480000000000018,31,7,19.48
2006-04-01,CUST0000050087,7.95,6,1,0.98
2006-04-01,CUST0000415373,1.54,1,8,14.080000000000002
2006-04-01,CUST0000123053,62.579999999999991,39,9,18.470000000000002
2006-04-01,CUST0000863429,17.32,9,2,2
2006-04-01,CUST0000604353,48.72999999999999,22,45,72.02
2006-04-01,CUST0000312108,16.07,14,2,4.38
2006-04-01,CUST0000190838,71.72,45,29,32.530000000000008
2006-04-01,CUST0000554021,0.47,1,1,2.89
2006-04-01,CUST0000414458,78.33,32,56,112.72999999999996
2006-04-01,CUST0000795634,0.42,1,1,2.51
2006-04-01,CUST0000717606,0.98,1,1,0.98
2006-04-01,CUST0000673735,1.73,2,29,41.42
2006-04-01,CUST0000527918,172.36999999999989,80,61,109.97999999999999
2006-04-01,CUST0000379336,34.339999999999996,27,68,165.93999999999994
2006-04-01,CUST0000952444,14.73,7,4,8.49
2006-04-01,CUST0000634688,32.93,16,23,41.570000000000007
2006-04-01,CUST0000546883,121.83999999999996,55,43,79.65000000000002
2006-04-01,CUST0000556297,78.229999999999976,62,22,48.72999999999999
2006-04-01,CUST0000565459,53.580000000000005,36,55,189.66000000000005
2006-04-01,CUST0000906450,70.94,26,2,1.6800000000000002
2006-04-01,CUST0000759998,41.309999999999995,30,16,26.73
2006-04-01,CUST0000537317,43.969999999999985,23,20,33.56
2006-04-01,CUST0000623730,9.9,11,25,36.839999999999996
2006-04-01,CUST0000666571,0.67,1,4,6.41
2006-04-01,CUST0000715467,39.16,24,75,130.35
2006-04-01,CUST0000157296,69.160000000000011,37,3,7.25
2006-04-01,CUST0000775541,62.51,35,23,24.63
2006-04-01,CUST0000868444,6.91,3,12,18.06
2006-04-01,CUST0000631911,42.84,22,8,12.74
2006-04-01,CUST0000399671,3.56,5,3,10.32
2006-04-01,CUST0000169010,0.69,1,3,6.7200000000000006
2006-04-01,CUST0000809769,37.940000000000005,32,55,100.07999999999998
2006-04-01,CUST0000111873,71.82,26,47,63.919999999999973
2006-04-01,CUST0000429923,0.98,1,5,21.42
2006-04-01,CUST0000773032,16.04,8,6,22.189999999999998
2006-04-01,CUST0000235926,51.13,44,18,33.789999999999992
2006-04-01,CUST0000107193,48.11,22,15,35.05
2006-04-01,CUST0000661427,45.000000000000007,15,31,60.430000000000007
2006-04-01,CUST0000307323,22.63,13,17,26.920000000000005
2006-04-01,CUST0000849211,6.65,6,2,2.52
2006-04-01,CUST0000570837,3.91,3,1,0.98
2006-04-01,CUST0000181755,2.98,3,5,8.86
2006-04-01,CUST0000619131,28.829999999999995,20,16,20.06
2006-04-01,CUST0000322562,34.330000000000005,20,11,20.1
2006-04-01,CUST0000838510,67.88,4,8,15.759999999999998
2006-04-01,CUST0000633630,6.5299999999999994,7,26,35.99
2006-04-01,CUST0000256627,55.77,17,2,2.02
2006-04-01,CUST0000784863,0.41,1,4,2.54
2006-04-01,CUST0000381019,140.16000000000005,70,6,46.04
2006-04-01,CUST0000016542,0.38,1,27,91.53000000000003
2006-04-01,CUST0000147841,91.170000000000016,32,37,61.959999999999987
2006-04-01,CUST0000469228,8.73,7,5,4.91
2006-04-01,CUST0000991491,7.63,6,10,18.91
2006-04-01,CUST0000930313,17.959999999999997,7,30,56.61999999999999
2006-04-01,CUST0000769635,12.419999999999998,8,14,25.92
2006-04-01,CUST0000049643,26.920000000000005,17,22,48.7
2006-04-01,CUST0000318273,139.72000000000003,70,30,108.48
2006-04-01,CUST0000444465,3.27,2,54,99.629999999999967
2006-04-01,CUST0000916315,21.98,16,2,2.41
2006-04-01,CUST0000832547,6.1499999999999995,4,15,28.14
2006-04-01,CUST0000572854,65.079999999999984,39,27,71.149999999999991
2006-04-01,CUST0000978744,0.86,1,1,2
2006-04-01,CUST0000826933,7.1300000000000008,8,9,9.490000000000002
2006-04-01,CUST0000415919,0.67,1,1,0.67
2006-04-01,CUST0000249812,2.51,1,1,4.8
2006-04-01,CUST0000996878,12.950000000000001,5,45,119.63000000000002
2006-04-01,CUST0000130313,5.6499999999999995,4,2,0.79
2006-04-01,CUST0000069522,1.18,1,2,0.51
2006-04-01,CUST0000578990,42.86,38,7,9.67
2006-04-01,CUST0000778112,175.54999999999998,72,31,101.47000000000001
2006-04-01,CUST0000616143,0.81,3,1,0.9
2006-04-01,CUST0000543233,242.56999999999985,90,45,98.929999999999964
2006-04-01,CUST0000135397,212.48000000000002,63,40,94.980000000000032
2006-04-01,CUST0000327573,15.65,8,19,58.439999999999991
2006-04-01,CUST0000540536,40.440000000000005,30,37,76.449999999999989
2006-04-01,CUST0000553777,199.32999999999996,14,23,38.300000000000004
2006-04-01,CUST0000028147,11.27,7,7,13.61
2006-04-01,CUST0000931442,15.629999999999999,6,6,7.95
2006-04-01,CUST0000416384,0.98,2,15,28.539999999999996
2006-04-01,CUST0000658460,35.69,22,12,13.5
2006-04-01,CUST0000173993,116.55999999999997,50,75,131.95999999999998
2006-04-01,CUST0000502649,17.63,10,1,3.09
2006-04-01,CUST0000460564,6.2900000000000009,3,4,9.71
2006-04-01,CUST0000692703,18.740000000000002,10,3,2.5999999999999996
2006-04-01,CUST0000482108,50.89,12,6,17.21
2006-04-01,CUST0000578349,16.380000000000003,15,3,2.7
2006-04-01,CUST0000906157,69.500000000000014,12,14,21.850000000000005
2006-04-01,CUST0000837778,60.939999999999991,37,30,57.380000000000024
2006-04-01,CUST0000411271,5.77,1,1,0.25
2006-04-01,CUST0000944437,103.62000000000002,54,54,91.71999999999997
2006-04-01,CUST0000884185,0.72,1,2,6.78
2006-04-01,CUST0000163368,14.309999999999997,10,1,0.88
2006-04-01,CUST0000137260,2.3200000000000003,2,4,5.6499999999999995
2006-04-01,CUST0000331640,2.71,3,10,9.65
2006-04-01,CUST0000664742,47.799999999999983,22,7,18.93
2006-04-01,CUST0000872043,67.160000000000011,25,3,7.6999999999999993
2006-04-01,CUST0000491204,12.61,2,9,16.84
2006-04-01,CUST0000916190,2.7699999999999996,2,1,2.16
2006-04-01,CUST0000121881,110.32999999999996,102,7,11.27
2006-04-01,CUST0000658032,11.129999999999999,2,7,15.61
2006-04-01,CUST0000869985,18.09,2,10,10.37
2006-04-01,CUST0000188842,4.15,2,1,0.53
2006-04-01,CUST0000625677,29.5,24,6,11.620000000000001
2006-04-01,CUST0000608262,7.16,3,12,23.27
2006-04-01,CUST0000097161,0.51,1,10,17.63
2006-04-01,CUST0000943599,52.290000000000006,24,13,42.3
2006-04-01,CUST0000985309,23.56,10,1,0.41
2006-04-01,CUST0000664592,22.100000000000005,19,11,14.530000000000001
2006-04-01,CUST0000490365,71.40000000000002,44,8,10.800000000000002
2006-04-01,CUST0000167190,21.13,2,24,52.290000000000006
2006-04-01,CUST0000141388,16.07,11,35,45.319999999999993
2006-04-01,CUST0000075283,3.34,2,4,2.37
2006-04-01,CUST0000842243,3.66,4,4,4.1899999999999995
2006-04-01,CUST0000863570,8.9599999999999991,4,7,15.450000000000001
2006-04-01,CUST0000124183,62.35,44,26,50.74
2006-04-01,CUST0000158628,2.52,2,9,18.91
2006-04-01,CUST0000783207,54.469999999999978,45,7,12.670000000000002
2006-04-01,CUST0000020366,113.39000000000004,71,34,75.300000000000011
2006-04-01,CUST0000848108,114.34000000000003,61,25,46.010000000000005
